IR Pseudoaneursym Thrombin Injection with Imaging Guidance,RM00835,### seeded by seed_mappings.py
IR Procedure Pseudoaneursym Thrombin Injection with Imaging Guidance,RM00835,### seeded by seed_mappings.py
Interventional Pseudoaneursym Thrombin Injection with Imaging Guidance,RM00835,### seeded by seed_mappings.py
IR Swan-Ganz Catheter Placement with Imaging Guidance,RM00836,### seeded by seed_mappings.py
Interventional Swan-Ganz Catheter Placement with Imaging Guidance,RM00836,### seeded by seed_mappings.py
IR Procedure Swan-Ganz Catheter Placement with Imaging Guidance,RM00836,### seeded by seed_mappings.py
IR SuperiorVena Cava Filter Placement with Imaging Guidance,RM00837,### seeded by seed_mappings.py
Interventional SuperiorVena Cava Filter Placement with Imaging Guidance,RM00837,### seeded by seed_mappings.py
IR Procedure SuperiorVena Cava Filter Placement with Imaging Guidance,RM00837,### seeded by seed_mappings.py
IR Superior Vena Cava Filter Removal with Imaging Guidance,RM00838,### seeded by seed_mappings.py
IR Procedure Superior Vena Cava Filter Removal with Imaging Guidance,RM00838,### seeded by seed_mappings.py
Interventional Superior Vena Cava Filter Removal with Imaging Guidance,RM00838,### seeded by seed_mappings.py
IR Superior Vena Cava Filter Reposition with Imaging Guidance,RM00839,### seeded by seed_mappings.py
Interventional Superior Vena Cava Filter Reposition with Imaging Guidance,RM00839,### seeded by seed_mappings.py
IR Procedure Superior Vena Cava Filter Reposition with Imaging Guidance,RM00839,### seeded by seed_mappings.py
IR Percutaneous Sympathectomy Nerve Block with Imaging Guidance,RM00840,### seeded by seed_mappings.py
IR Procedure Percutaneous Sympathectomy Nerve Block with Imaging Guidance,RM00840,### seeded by seed_mappings.py
Interventional Percutaneous Sympathectomy Nerve Block with Imaging Guidance,RM00840,### seeded by seed_mappings.py
IR Lower Leg Percutaneous Transluminal Angioplasty with Imaging Guidance 1-2 Additional Vessels,RM00841,### seeded by seed_mappings.py
Interventional Lower Leg Percutaneous Transluminal Angioplasty with Imaging Guidance 1-2 Additional Vessels,RM00841,### seeded by seed_mappings.py
IR Procedure Lower Leg Percutaneous Transluminal Angioplasty with Imaging Guidance 1-2 Additional Vessels,RM00841,### seeded by seed_mappings.py
IR Lower Leg Percutaneous Transluminal Angioplasty with Imaging Guidance,RM00842,### seeded by seed_mappings.py
Interventional Lower Leg Percutaneous Transluminal Angioplasty with Imaging Guidance,RM00842,### seeded by seed_mappings.py
IR Procedure Lower Leg Percutaneous Transluminal Angioplasty with Imaging Guidance,RM00842,### seeded by seed_mappings.py
IR Lower Leg Stent Placement with Imaging Guidance Each Additional Vessel,RM00843,### seeded by seed_mappings.py
Interventional Lower Leg Stent Placement with Imaging Guidance Each Additional Vessel,RM00843,### seeded by seed_mappings.py
IR Procedure Lower Leg Stent Placement with Imaging Guidance Each Additional Vessel,RM00843,### seeded by seed_mappings.py
IR Clot Removal any Method,RM00844,### seeded by seed_mappings.py
Interventional Clot Removal any Method,RM00844,### seeded by seed_mappings.py
IR Procedure Clot Removal any Method,RM00844,### seeded by seed_mappings.py
IR Intraluminal Thrombus Mechanical Removal with Imaging Guidance,RM00845,### seeded by seed_mappings.py
IR Procedure Intraluminal Thrombus Mechanical Removal with Imaging Guidance,RM00845,### seeded by seed_mappings.py
Interventional Intraluminal Thrombus Mechanical Removal with Imaging Guidance,RM00845,### seeded by seed_mappings.py
IR Transjugular Kidney Biopsy with Imaging Guidance,RM00846,### seeded by seed_mappings.py
IR Procedure Transjugular Kidney Biopsy with Imaging Guidance,RM00846,### seeded by seed_mappings.py
Interventional Transjugular Renal Biopsy with Imaging Guidance,RM00846,### seeded by seed_mappings.py
IR Transjugular Renal Biopsy with Imaging Guidance,RM00846,### seeded by seed_mappings.py
IR Procedure Transjugular Renal Biopsy with Imaging Guidance,RM00846,### seeded by seed_mappings.py
Interventional Transjugular Kidney Biopsy with Imaging Guidance,RM00846,### seeded by seed_mappings.py
IR Transjugular Kidney Biopsy with Imaging Guidance Venography,RM00847,### seeded by seed_mappings.py
IR Procedure Transjugular Renal Biopsy with Imaging Guidance Venography,RM00847,### seeded by seed_mappings.py
IR Procedure Transjugular Kidney Biopsy with Imaging Guidance Venography,RM00847,### seeded by seed_mappings.py
Interventional Transjugular Renal Biopsy with Imaging Guidance Venography,RM00847,### seeded by seed_mappings.py
IR Transjugular Renal Biopsy with Imaging Guidance Venography,RM00847,### seeded by seed_mappings.py
Interventional Transjugular Kidney Biopsy with Imaging Guidance Venography,RM00847,### seeded by seed_mappings.py
IR Transjugular Liver Biopsy with Imaging Guidance,RM00848,### seeded by seed_mappings.py
Interventional Transjugular Hepatic Biopsy with Imaging Guidance,RM00848,### seeded by seed_mappings.py
IR Procedure Transjugular Liver Biopsy with Imaging Guidance,RM00848,### seeded by seed_mappings.py
IR Transjugular Hepatic Biopsy with Imaging Guidance,RM00848,### seeded by seed_mappings.py
IR Procedure Transjugular Hepatic Biopsy with Imaging Guidance,RM00848,### seeded by seed_mappings.py
Interventional Transjugular Liver Biopsy with Imaging Guidance,RM00848,### seeded by seed_mappings.py
IR Transjugular Liver Biopsy with Imaging Guidance Venography,RM00849,### seeded by seed_mappings.py
IR Procedure Transjugular Liver Biopsy with Imaging Guidance Venography,RM00849,### seeded by seed_mappings.py
Interventional Transjugular Hepatic Biopsy with Imaging Guidance Venography,RM00849,### seeded by seed_mappings.py
IR Transjugular Hepatic Biopsy with Imaging Guidance Venography,RM00849,### seeded by seed_mappings.py
Interventional Transjugular Liver Biopsy with Imaging Guidance Venography,RM00849,### seeded by seed_mappings.py
IR Procedure Transjugular Hepatic Biopsy with Imaging Guidance Venography,RM00849,### seeded by seed_mappings.py
IR Transjugular Liver Biopsy with Imaging Guidance Pressures,RM00850,### seeded by seed_mappings.py
IR Procedure Transjugular Hepatic Biopsy with Imaging Guidance Pressures,RM00850,### seeded by seed_mappings.py
Interventional Transjugular Liver Biopsy with Imaging Guidance Pressures,RM00850,### seeded by seed_mappings.py
Interventional Transjugular Hepatic Biopsy with Imaging Guidance Pressures,RM00850,### seeded by seed_mappings.py
IR Transjugular Hepatic Biopsy with Imaging Guidance Pressures,RM00850,### seeded by seed_mappings.py
IR Procedure Transjugular Liver Biopsy with Imaging Guidance Pressures,RM00850,### seeded by seed_mappings.py
IR Thoracic Spine Kyphoplasty with Imaging Guidance Each Additional Level,RM00851,### seeded by seed_mappings.py
IR T Spine Kyphoplasty with Imaging Guidance Each Additional Level,RM00851,### seeded by seed_mappings.py
IR Procedure T-Spine Kyphoplasty with Imaging Guidance Each Additional Level,RM00851,### seeded by seed_mappings.py
IR Procedure Thoracic Spine Kyphoplasty with Imaging Guidance Each Additional Level,RM00851,### seeded by seed_mappings.py
IR Procedure Tspine Kyphoplasty with Imaging Guidance Each Additional Level,RM00851,### seeded by seed_mappings.py
IR Procedure Thoracic Back Kyphoplasty with Imaging Guidance Each Additional Level,RM00851,### seeded by seed_mappings.py
IR Procedure T Spine Kyphoplasty with Imaging Guidance Each Additional Level,RM00851,### seeded by seed_mappings.py
IR Procedure Thoracic Kyphoplasty with Imaging Guidance Each Additional Level,RM00851,### seeded by seed_mappings.py
IR T Back Kyphoplasty with Imaging Guidance Each Additional Level,RM00851,### seeded by seed_mappings.py
IR Thoracic Spine Vertebroplasty with Imaging Guidance Additional Level,RM00852,### seeded by seed_mappings.py
IR T Back Vertebroplasty with Imaging Guidance Additional Level,RM00852,### seeded by seed_mappings.py
IR Procedure Tspine Vertebroplasty with Imaging Guidance Additional Level,RM00852,### seeded by seed_mappings.py
IR Procedure Thoracic Vertebroplasty with Imaging Guidance Additional Level,RM00852,### seeded by seed_mappings.py
IR Procedure Thoracic Back Vertebroplasty with Imaging Guidance Additional Level,RM00852,### seeded by seed_mappings.py
IR Procedure Thoracic Spine Vertebroplasty with Imaging Guidance Additional Level,RM00852,### seeded by seed_mappings.py
IR Procedure T-Spine Vertebroplasty with Imaging Guidance Additional Level,RM00852,### seeded by seed_mappings.py
IR T Spine Vertebroplasty with Imaging Guidance Additional Level,RM00852,### seeded by seed_mappings.py
IR Procedure T Spine Vertebroplasty with Imaging Guidance Additional Level,RM00852,### seeded by seed_mappings.py
IR Thoracic Vertebroplasty with Imaging Guidance 1 Level,RM00853,### seeded by seed_mappings.py
Interventional Thoracic Vertebroplasty with Imaging Guidance 1 Level,RM00853,### seeded by seed_mappings.py
IR Procedure Thoracic Vertebroplasty with Imaging Guidance 1 Level,RM00853,### seeded by seed_mappings.py
IR Tumor Arterial Embolization with Imaging Guidance,RM00854,### seeded by seed_mappings.py
Interventional Tumor Arterial Embolization with Imaging Guidance,RM00854,### seeded by seed_mappings.py
IR Procedure Tumor Arterial Embolization with Imaging Guidance,RM00854,### seeded by seed_mappings.py
IR Arm Port Placement with Imaging Guidance,RM00855,### seeded by seed_mappings.py
Interventional Arm Port Placement with Imaging Guidance,RM00855,### seeded by seed_mappings.py
IR Procedure Arm Port Placement with Imaging Guidance,RM00855,### seeded by seed_mappings.py
IR Arm Port Replacement with Imaging Guidance,RM00856,### seeded by seed_mappings.py
IR Procedure Arm Port Replacement with Imaging Guidance,RM00856,### seeded by seed_mappings.py
Interventional Arm Port Replacement with Imaging Guidance,RM00856,### seeded by seed_mappings.py
IR Bronchial Artery Embolization with Imaging Guidance,RM00857,### seeded by seed_mappings.py
Interventional Bronchial Artery Embolization with Imaging Guidance,RM00857,### seeded by seed_mappings.py
IR Procedure Bronchial Artery Embolization with Imaging Guidance,RM00857,### seeded by seed_mappings.py
IR Uterine Artery Embolization with Imaging Guidance,RM00858,### seeded by seed_mappings.py
IR Procedure Uterine Artery Embolization with Imaging Guidance,RM00858,### seeded by seed_mappings.py
Interventional Uterine Artery Embolization with Imaging Guidance,RM00858,### seeded by seed_mappings.py
IR Vertebral Augmentation with Imaging Guidance Each Additional Level,RM00859,### seeded by seed_mappings.py
IR Procedure Vertebral Augmentation with Imaging Guidance Each Additional Level,RM00859,### seeded by seed_mappings.py
Interventional Vertebral Augmentation with Imaging Guidance Each Additional Level,RM00859,### seeded by seed_mappings.py
IR Visceral Artery Stent Placement with Imaging Guidance,RM00860,### seeded by seed_mappings.py
Interventional Visceral Artery Stent Placement with Imaging Guidance,RM00860,### seeded by seed_mappings.py
IR Procedure Visceral Artery Stent Placement with Imaging Guidance,RM00860,### seeded by seed_mappings.py
IR Visceral Artery Percutaneous Transluminal Angioplasty with Imaging Guidance,RM00861,### seeded by seed_mappings.py
IR Procedure Visceral Artery Percutaneous Transluminal Angioplasty with Imaging Guidance,RM00861,### seeded by seed_mappings.py
Interventional Visceral Artery Percutaneous Transluminal Angioplasty with Imaging Guidance,RM00861,### seeded by seed_mappings.py
IR Endovenous Laser Ablation,RM00862,### seeded by seed_mappings.py
Interventional Endovenous Laser Ablation,RM00862,### seeded by seed_mappings.py
IR Procedure Endovenous Laser Ablation,RM00862,### seeded by seed_mappings.py
IR Endovenous Laser Ablation Additional Area,RM00863,### seeded by seed_mappings.py
Interventional Endovenous Laser Ablation Additional Area,RM00863,### seeded by seed_mappings.py
IR Procedure Endovenous Laser Ablation Additional Area,RM00863,### seeded by seed_mappings.py
"IR Artery Embolization with Imaging Guidance excluding (Trauma, Tumor)",RM00864,### seeded by seed_mappings.py
"IR Procedure Artery Embolization with Imaging Guidance excluding (Trauma, Tumor)",RM00864,### seeded by seed_mappings.py
"Interventional Artery Embolization with Imaging Guidance excluding (Trauma, Tumor)",RM00864,### seeded by seed_mappings.py
"IR Artery Stent Placement with Imaging Guidance Excluding (Iliac, Fem-Pop, Tibial) Each Additional Vessel",RM00865,### seeded by seed_mappings.py
"Interventional Artery Stent Placement with Imaging Guidance Excluding (Iliac, Fem-Pop, Tibial) Each Additional Vessel",RM00865,### seeded by seed_mappings.py
"IR Procedure Artery Stent Placement with Imaging Guidance Excluding (Iliac, Fem-Pop, Tibial) Each Additional Vessel",RM00865,### seeded by seed_mappings.py
"IR Artery Stent Placement with Imaging Guidance Excluding (Iliac, Fem-Pop, Tibial)",RM00866,### seeded by seed_mappings.py
"IR Procedure Artery Stent Placement with Imaging Guidance Excluding (Iliac, Fem-Pop, Tibial)",RM00866,### seeded by seed_mappings.py
"Interventional Artery Stent Placement with Imaging Guidance Excluding (Iliac, Fem-Pop, Tibial)",RM00866,### seeded by seed_mappings.py
IR Artery Mechanical Thrombectomy wuth Imaging Guidance Additional Procedure,RM00867,### seeded by seed_mappings.py
IR Procedure Artery Mechanical Thrombectomy wuth Imaging Guidance Additional Procedure,RM00867,### seeded by seed_mappings.py
Interventional Artery Mechanical Thrombectomy wuth Imaging Guidance Additional Procedure,RM00867,### seeded by seed_mappings.py
IR Artery Mechanical Thrombectomy with Imaging Guidance Additional Vessel Same Family,RM00868,### seeded by seed_mappings.py
IR Procedure Artery Mechanical Thrombectomy with Imaging Guidance Additional Vessel Same Family,RM00868,### seeded by seed_mappings.py
Interventional Artery Mechanical Thrombectomy with Imaging Guidance Additional Vessel Same Family,RM00868,### seeded by seed_mappings.py
IR Artery Mechanical Thrombectomy wuth Imaging Guidance Initial Vessel,RM00869,### seeded by seed_mappings.py
Interventional Artery Mechanical Thrombectomy wuth Imaging Guidance Initial Vessel,RM00869,### seeded by seed_mappings.py
IR Procedure Artery Mechanical Thrombectomy wuth Imaging Guidance Initial Vessel,RM00869,### seeded by seed_mappings.py
IR Bleeding Vessel Embolization with Imaging Guidance,RM00870,### seeded by seed_mappings.py
IR Procedure Bleeding Vessel Embolization with Imaging Guidance,RM00870,### seeded by seed_mappings.py
Interventional Bleeding Vessel Embolization with Imaging Guidance,RM00870,### seeded by seed_mappings.py
IR Vein Embolization/Sclerotherapy non-bleeding with Imaging Guidance,RM00871,### seeded by seed_mappings.py
Interventional Vein Embolization/Sclerotherapy non-bleeding with Imaging Guidance,RM00871,### seeded by seed_mappings.py
IR Procedure Vein Embolization/Sclerotherapy non-bleeding with Imaging Guidance,RM00871,### seeded by seed_mappings.py
IR Vessel Foreign Body Retrieval with Imaging Guidance,RM00872,### seeded by seed_mappings.py
Interventional Vessel Foreign Body Retrieval with Imaging Guidance,RM00872,### seeded by seed_mappings.py
IR Procedure Vessel Foreign Body Retrieval with Imaging Guidance,RM00872,### seeded by seed_mappings.py
IR Vein Thrombolytic Infusion with Imaging Guidance Initial Day,RM00873,### seeded by seed_mappings.py
Interventional Vein Thrombolytic Infusion with Imaging Guidance Initial Day,RM00873,### seeded by seed_mappings.py
IR Procedure Vein Thrombolytic Infusion with Imaging Guidance Initial Day,RM00873,### seeded by seed_mappings.py
IR Vein Percutaneous Transluminal Angioplasty with Imaging Guidance,RM00874,### seeded by seed_mappings.py
IR Procedure Vein Percutaneous Transluminal Angioplasty with Imaging Guidance,RM00874,### seeded by seed_mappings.py
Interventional Vein Percutaneous Transluminal Angioplasty with Imaging Guidance,RM00874,### seeded by seed_mappings.py
IR Vein Sampling,RM00875,### seeded by seed_mappings.py
Interventional Vein Sampling,RM00875,### seeded by seed_mappings.py
IR Procedure Vein Sampling,RM00875,### seeded by seed_mappings.py
IR Vein Stent/Covered Stent Placement with Imaging Guidance Each Additional Vessel,RM00876,### seeded by seed_mappings.py
Interventional Vein Stent/Covered Stent Placement with Imaging Guidance Each Additional Vessel,RM00876,### seeded by seed_mappings.py
IR Procedure Vein Stent/Covered Stent Placement with Imaging Guidance Each Additional Vessel,RM00876,### seeded by seed_mappings.py
IR Vein Stent/Covered Stent Placement with Imaging Guidance,RM00877,### seeded by seed_mappings.py
Interventional Vein Stent/Covered Stent Placement with Imaging Guidance,RM00877,### seeded by seed_mappings.py
IR Procedure Vein Stent/Covered Stent Placement with Imaging Guidance,RM00877,### seeded by seed_mappings.py
IR Vein Mechanical Thrombectomy with Imaging Guidance Additional Day,RM00878,### seeded by seed_mappings.py
IR Procedure Vein Mechanical Thrombectomy with Imaging Guidance Additional Day,RM00878,### seeded by seed_mappings.py
Interventional Vein Mechanical Thrombectomy with Imaging Guidance Additional Day,RM00878,### seeded by seed_mappings.py
IR Vein Mechanical Thrombectomy with Imaging Guidance Initial Day,RM00879,### seeded by seed_mappings.py
Interventional Vein Mechanical Thrombectomy with Imaging Guidance Initial Day,RM00879,### seeded by seed_mappings.py
IR Procedure Vein Mechanical Thrombectomy with Imaging Guidance Initial Day,RM00879,### seeded by seed_mappings.py
IR Vertebroplasty with Imaging Guidance Each Additional Level,RM00880,### seeded by seed_mappings.py
IR Procedure Vertebroplasty with Imaging Guidance Each Additional Level,RM00880,### seeded by seed_mappings.py
Interventional Vertebroplasty with Imaging Guidance Each Additional Level,RM00880,### seeded by seed_mappings.py
IR Wire Placement with Imaging Guidance,RM00881,### seeded by seed_mappings.py
IR Procedure Wire Placement with Imaging Guidance,RM00881,### seeded by seed_mappings.py
Interventional Wire Placement with Imaging Guidance,RM00881,### seeded by seed_mappings.py
IR Wire Placement with Imaging Guidance Additional,RM00882,### seeded by seed_mappings.py
IR Procedure Wire Placement with Imaging Guidance Additional,RM00882,### seeded by seed_mappings.py
Interventional Wire Placement with Imaging Guidance Additional,RM00882,### seeded by seed_mappings.py
IR Transurethral Nephroureteral Stent Removal with Imaging Guidance,RM00883,### seeded by seed_mappings.py
Interventional Transurethral Nephroureteral Stent Removal with Imaging Guidance,RM00883,### seeded by seed_mappings.py
IR Procedure Transurethral Nephroureteral Stent Removal with Imaging Guidance,RM00883,### seeded by seed_mappings.py
IR Transurethral Nephroureteral Stent Exchange with Imaging Guidance,RM00884,### seeded by seed_mappings.py
IR Procedure Transurethral Nephroureteral Stent Exchange with Imaging Guidance,RM00884,### seeded by seed_mappings.py
Interventional Transurethral Nephroureteral Stent Exchange with Imaging Guidance,RM00884,### seeded by seed_mappings.py
IR TransHepatic Tube Revision with Imaging Guidance,RM00885,### seeded by seed_mappings.py
IR Procedure TransHepatic Tube Revision with Imaging Guidance,RM00885,### seeded by seed_mappings.py
Interventional TransHepatic Tube Revision with Imaging Guidance,RM00885,### seeded by seed_mappings.py
IR TIPS excluding Embolization with Imaging Guidance,RM00886,### seeded by seed_mappings.py
Interventional TIPS excluding Embolization with Imaging Guidance,RM00886,### seeded by seed_mappings.py
IR Procedure TIPS excluding Embolization with Imaging Guidance,RM00886,### seeded by seed_mappings.py
IR TIPS Revision with Imaging Guidance,RM00887,### seeded by seed_mappings.py
Interventional TIPS Revision with Imaging Guidance,RM00887,### seeded by seed_mappings.py
IR Procedure TIPS Revision with Imaging Guidance,RM00887,### seeded by seed_mappings.py
IR Thyroid Biopsy Fine Needle with Imaging Guidance,RM00888,### seeded by seed_mappings.py
Interventional Thyroid Biopsy Fine Needle with Imaging Guidance,RM00888,### seeded by seed_mappings.py
IR Procedure Thyroid Biopsy Fine Needle with Imaging Guidance,RM00888,### seeded by seed_mappings.py
IR Nephrostomy Exchange with Imaging Guidance,RM00889,### seeded by seed_mappings.py
Interventional Nephrostomy Exchange with Imaging Guidance,RM00889,### seeded by seed_mappings.py
IR Procedure Nephrostomy Exchange with Imaging Guidance,RM00889,### seeded by seed_mappings.py
US Abdomen,RM00890,### seeded by seed_mappings.py
Sonogram Abdomen,RM00890,### seeded by seed_mappings.py
Sonogram ABD,RM00890,### seeded by seed_mappings.py
US Belly,RM00890,### seeded by seed_mappings.py
Sono Belly,RM00890,### seeded by seed_mappings.py
US ABD,RM00890,### seeded by seed_mappings.py
Sono Abdomen,RM00890,### seeded by seed_mappings.py
Sonogram Belly,RM00890,### seeded by seed_mappings.py
Sono ABD,RM00890,### seeded by seed_mappings.py
US Abdomen Limited,RM00891,### seeded by seed_mappings.py
Sono Belly Limited,RM00891,### seeded by seed_mappings.py
Sonogram Belly Limited,RM00891,### seeded by seed_mappings.py
Sonogram ABD Limited,RM00891,### seeded by seed_mappings.py
US Belly Limited,RM00891,### seeded by seed_mappings.py
US ABD Limited,RM00891,### seeded by seed_mappings.py
Sono ABD Limited,RM00891,### seeded by seed_mappings.py
Sonogram Abdomen Limited,RM00891,### seeded by seed_mappings.py
Sono Abdomen Limited,RM00891,### seeded by seed_mappings.py
US Chest Axilla,RM00892,### seeded by seed_mappings.py
Sono Thorax Axilla,RM00892,### seeded by seed_mappings.py
Sonogram Chest Axilla,RM00892,### seeded by seed_mappings.py
Ultrasound Thorax Axilla,RM00892,### seeded by seed_mappings.py
Ultrasound Chest Axilla,RM00892,### seeded by seed_mappings.py
Sono Chest Axilla,RM00892,### seeded by seed_mappings.py
Sonogram Thorax Axilla,RM00892,### seeded by seed_mappings.py
US Thorax Axilla,RM00892,### seeded by seed_mappings.py
US Chest Axilla Left,RM00893,### seeded by seed_mappings.py
Sonogram Chest Axilla L,RM00893,### seeded by seed_mappings.py
Sonogram Chest Axilla Left,RM00893,### seeded by seed_mappings.py
Sono Chest Axilla LT,RM00893,### seeded by seed_mappings.py
Sonogram Chest Axilla LT,RM00893,### seeded by seed_mappings.py
Sono Chest Axilla Left,RM00893,### seeded by seed_mappings.py
Sonogram Thorax Axilla Left,RM00893,### seeded by seed_mappings.py
Sono Chest Axilla L,RM00893,### seeded by seed_mappings.py
Sono Thorax Axilla Left,RM00893,### seeded by seed_mappings.py
US Chest Axilla Right,RM00894,### seeded by seed_mappings.py
Sonogram Chest Axilla R,RM00894,### seeded by seed_mappings.py
Sono Chest Axilla RT,RM00894,### seeded by seed_mappings.py
Sonogram Chest Axilla RT,RM00894,### seeded by seed_mappings.py
Sono Chest Axilla R,RM00894,### seeded by seed_mappings.py
Sono Thorax Axilla Right,RM00894,### seeded by seed_mappings.py
Sono Chest Axilla Right,RM00894,### seeded by seed_mappings.py
Sonogram Chest Axilla Right,RM00894,### seeded by seed_mappings.py
Sonogram Thorax Axilla Right,RM00894,### seeded by seed_mappings.py
US Chest Axilla Bilateral,RM00895,### seeded by seed_mappings.py
Sonogram Chest Axilla B/L,RM00895,### seeded by seed_mappings.py
Sono Chest Axilla BILAT,RM00895,### seeded by seed_mappings.py
Sono Chest Axilla BI-LATERAL,RM00895,### seeded by seed_mappings.py
Sono Chest Axilla Both,RM00895,### seeded by seed_mappings.py
Sono Chest Axilla Bilateral,RM00895,### seeded by seed_mappings.py
Sono Chest Axilla B/L,RM00895,### seeded by seed_mappings.py
Sonogram Chest Axilla BI-LATERAL,RM00895,### seeded by seed_mappings.py
Sono Thorax Axilla Bilateral,RM00895,### seeded by seed_mappings.py
US Breast,RM00896,### seeded by seed_mappings.py
US Mammary,RM00896,### seeded by seed_mappings.py
Ultrasound Breast,RM00896,### seeded by seed_mappings.py
Sono Mammary,RM00896,### seeded by seed_mappings.py
Sonogram Breast,RM00896,### seeded by seed_mappings.py
Ultrasound Mammary,RM00896,### seeded by seed_mappings.py
Sonogram Mammary,RM00896,### seeded by seed_mappings.py
Sono Breast,RM00896,### seeded by seed_mappings.py
US Chest,RM00897,### seeded by seed_mappings.py
Ultrasound Thorax,RM00897,### seeded by seed_mappings.py
Sonogram Chest,RM00897,### seeded by seed_mappings.py
Sono Chest,RM00897,### seeded by seed_mappings.py
US Thorax,RM00897,### seeded by seed_mappings.py
Ultrasound Chest,RM00897,### seeded by seed_mappings.py
Sonogram Thorax,RM00897,### seeded by seed_mappings.py
Sono Thorax,RM00897,### seeded by seed_mappings.py
US Pregnancy Follow Up,RM00898,### seeded by seed_mappings.py
Sono Pregnancy Follow Up,RM00898,### seeded by seed_mappings.py
Sonogram Pregnancy Follow Up,RM00898,### seeded by seed_mappings.py
Ultrasound Pregnancy Follow Up,RM00898,### seeded by seed_mappings.py
US Pregnancy 2nd/3rd Trimester,RM00899,### seeded by seed_mappings.py
Sonogram Pregnancy 2nd/3rd Trimester,RM00899,### seeded by seed_mappings.py
Ultrasound Pregnancy 2nd/3rd Trimester,RM00899,### seeded by seed_mappings.py
Sono Pregnancy 2nd/3rd Trimester,RM00899,### seeded by seed_mappings.py
US Pregnancy 2nd/3rd Trimester Additional,RM00900,### seeded by seed_mappings.py
Sono Pregnancy 2nd/3rd Trimester Additional,RM00900,### seeded by seed_mappings.py
Ultrasound Pregnancy 2nd/3rd Trimester Additional,RM00900,### seeded by seed_mappings.py
Sonogram Pregnancy 2nd/3rd Trimester Additional,RM00900,### seeded by seed_mappings.py
US Pregnancy 1st Trimester Transabdominal Transvaginal,RM00901,### seeded by seed_mappings.py
Ultrasound Pregnancy 1st Trimester Transabdominal Transvaginal,RM00901,### seeded by seed_mappings.py
Sonogram Pregnancy 1st Trimester Transabdominal Transvaginal,RM00901,### seeded by seed_mappings.py
Sono Pregnancy 1st Trimester Transabdominal Transvaginal,RM00901,### seeded by seed_mappings.py
US Pregnancy 1st Trimester Additional,RM00902,### seeded by seed_mappings.py
Ultrasound Pregnancy 1st Trimester Additional,RM00902,### seeded by seed_mappings.py
Sono Pregnancy 1st Trimester Additional,RM00902,### seeded by seed_mappings.py
Sonogram Pregnancy 1st Trimester Additional,RM00902,### seeded by seed_mappings.py
US Pregnancy Limited,RM00903,### seeded by seed_mappings.py
Sonogram Pregnancy Limited,RM00903,### seeded by seed_mappings.py
Sono Pregnancy Limited,RM00903,### seeded by seed_mappings.py
Ultrasound Pregnancy Limited,RM00903,### seeded by seed_mappings.py
US Pregnancy Transvaginal,RM00904,### seeded by seed_mappings.py
Sono Pregnancy Transvaginal,RM00904,### seeded by seed_mappings.py
Sonogram Pregnancy Transvaginal,RM00904,### seeded by seed_mappings.py
Ultrasound Pregnancy Transvaginal,RM00904,### seeded by seed_mappings.py
US Pelvis,RM00905,### seeded by seed_mappings.py
Sonogram Pelvic,RM00905,### seeded by seed_mappings.py
US Pelvic,RM00905,### seeded by seed_mappings.py
Ultrasound Pelvic,RM00905,### seeded by seed_mappings.py
Sonogram Pelvis,RM00905,### seeded by seed_mappings.py
Ultrasound Pelvis,RM00905,### seeded by seed_mappings.py
Sono Pelvis,RM00905,### seeded by seed_mappings.py
Sono Pelvic,RM00905,### seeded by seed_mappings.py
US Pelvis Limited,RM00906,### seeded by seed_mappings.py
Sono Pelvis Limited,RM00906,### seeded by seed_mappings.py
Ultrasound Pelvic Limited,RM00906,### seeded by seed_mappings.py
Sonogram Pelvic Limited,RM00906,### seeded by seed_mappings.py
Sono Pelvic Limited,RM00906,### seeded by seed_mappings.py
Ultrasound Pelvis Limited,RM00906,### seeded by seed_mappings.py
US Pelvic Limited,RM00906,### seeded by seed_mappings.py
Sonogram Pelvis Limited,RM00906,### seeded by seed_mappings.py
US Scrotum,RM00907,### seeded by seed_mappings.py
Ultrasound Scrotum,RM00907,### seeded by seed_mappings.py
Sono Scrotum,RM00907,### seeded by seed_mappings.py
Sonogram Scrotum,RM00907,### seeded by seed_mappings.py
US Scrotum Left,RM00908,### seeded by seed_mappings.py
Sonogram Scrotum LT,RM00908,### seeded by seed_mappings.py
Sono Scrotum Left,RM00908,### seeded by seed_mappings.py
Sonogram Scrotum Left,RM00908,### seeded by seed_mappings.py
Sono Scrotum LT,RM00908,### seeded by seed_mappings.py
Sono Scrotum L,RM00908,### seeded by seed_mappings.py
Sonogram Scrotum L,RM00908,### seeded by seed_mappings.py
US Scrotum LT,RM00908,### seeded by seed_mappings.py
US Scrotum L,RM00908,### seeded by seed_mappings.py
US Scrotum Right,RM00909,### seeded by seed_mappings.py
Sono Scrotum Right,RM00909,### seeded by seed_mappings.py
Sono Scrotum R,RM00909,### seeded by seed_mappings.py
US Scrotum R,RM00909,### seeded by seed_mappings.py
US Scrotum RT,RM00909,### seeded by seed_mappings.py
Sonogram Scrotum Right,RM00909,### seeded by seed_mappings.py
Sonogram Scrotum R,RM00909,### seeded by seed_mappings.py
Sono Scrotum RT,RM00909,### seeded by seed_mappings.py
Sonogram Scrotum RT,RM00909,### seeded by seed_mappings.py
US Scrotum Bilateral,RM00910,### seeded by seed_mappings.py
Sono Scrotum Bilateral,RM00910,### seeded by seed_mappings.py
Sonogram Scrotum BILAT,RM00910,### seeded by seed_mappings.py
